conflict_id	id_ep	gwnoloc	year	mon	location	sidea	sidea2nd	sideb	sideb2nd	mission	PKOdum	osvAll	osvAllLagDum	osvreb1	osvreb1Lag	osvreb1LagDum	osvgov	osvgovLag	osvgovLagDum	troopLag	policeLag	militaryobserversLag	brv_AllLag	brv_bLag	brv_aLag	incomp	epduration	lntpop	PKOatsomept_con	unscres_prearrivalLag	unscresLag	active_year	ceasefire	pocmandate	robustmandate
118.0	1181	500	2003	2.0	"Uganda"	"Uganda"		"LRA"			0.0	20.0	1.0	20.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	57.0	1.0	2	146.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	3.0	"Uganda"	"Uganda"		"LRA"			0.0	9.0	1.0	9.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	22.0	0.0	2	147.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	4.0	"Uganda"	"Uganda"		"LRA"			0.0	22.0	1.0	22.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	48.0	8.0	2	148.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	5.0	"Uganda"	"Uganda"		"LRA"			0.0	49.0	1.0	49.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	37.0	7.0	2	149.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	6.0	"Uganda"	"Uganda"		"LRA"			0.0	49.0	1.0	49.0	49.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	62.0	7.0	2	150.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	7.0	"Uganda"	"Uganda"		"LRA"			0.0	45.0	1.0	45.0	49.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	56.0	8.0	2	151.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	8.0	"Uganda"	"Uganda"		"LRA"			0.0	210.0	1.0	210.0	45.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	19.0	36.0	2	152.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	9.0	"Uganda"	"Uganda"		"LRA"			0.0	44.0	1.0	44.0	210.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	49.0	10.0	2	153.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	10.0	"Uganda"	"Uganda"		"LRA"			0.0	56.0	1.0	56.0	44.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	30.0	7.0	2	154.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	11.0	"Uganda"	"Uganda"		"LRA"			0.0	116.0	1.0	116.0	56.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	74.0	3.0	2	155.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2003	12.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	1.0	0.0	116.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	38.0	0.0	2	156.0	10.120653	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	1.0	"Uganda"	"Uganda"		"LRA"			0.0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	16.0	1.0	2	157.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	2.0	"Uganda"	"Uganda"		"LRA"			0.0	433.0	1.0	433.0	50.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	144.0	7.0	2	158.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	3.0	"Uganda"	"Uganda"		"LRA"			0.0	29.0	1.0	29.0	433.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	192.0	2.0	2	159.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	4.0	"Uganda"	"Uganda"		"LRA"			0.0	47.0	1.0	47.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	180.0	14.0	2	160.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	5.0	"Uganda"	"Uganda"		"LRA"			0.0	99.0	1.0	99.0	47.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	92.0	8.0	2	161.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	6.0	"Uganda"	"Uganda"		"LRA"			0.0	68.0	1.0	68.0	99.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	153.0	9.0	2	162.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	7.0	"Uganda"	"Uganda"		"LRA"			0.0	14.0	1.0	14.0	68.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	167.0	1.0	2	163.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	8.0	"Uganda"	"Uganda"		"LRA"			0.0	4.0	1.0	4.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	149.0	3.0	2	164.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	9.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	114.0	6.0	2	165.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	10.0	"Uganda"	"Uganda"		"LRA"			0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	90.0	0.0	2	166.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	11.0	"Uganda"	"Uganda"		"LRA"			0.0	2.0	1.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	120.0	8.0	2	167.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2004	12.0	"Uganda"	"Uganda"		"LRA"			0.0	2.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	19.0	1.0	2	168.0	10.152689	0.0	0.0	0.0	1	0.0	0.0	0.0
118.0	1181	500	2005	1.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	6.0	1.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	63.0	0.0	2	169.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	2.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	41.0	1.0	41.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	65.0	20.0	2	170.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	3.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	12.0	1.0	12.0	41.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	37.0	9.0	2	171.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	4.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	10.0	1.0	10.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	41.0	11.0	2	172.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	5.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	48.0	1.0	48.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	83.0	0.0	2	173.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	6.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	9.0	1.0	9.0	48.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	0.0	2	174.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	7.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	27.0	1.0	27.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	52.0	0.0	2	175.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	8.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	12.0	1.0	12.0	27.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	16.0	11.0	2	176.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	9.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	4.0	1.0	4.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	73.0	1.0	2	177.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	10.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	14.0	1.0	14.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	65.0	0.0	2	178.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	11.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	20.0	1.0	20.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	41.0	13.0	2	179.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2005	12.0	"Uganda"	"Uganda"	"Sudan"	"LRA"			0.0	14.0	1.0	14.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	0.0	2	180.0	10.184711	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	1.0	"Uganda"	"Uganda"		"LRA"			0.0	19.0	1.0	19.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	57.0	2.0	2	181.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	2.0	"Uganda"	"Uganda"		"LRA"			0.0	13.0	1.0	13.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	35.0	8.0	2	182.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	3.0	"Uganda"	"Uganda"		"LRA"			0.0	4.0	1.0	4.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0	2	183.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	4.0	"Uganda"	"Uganda"		"LRA"			0.0	8.0	1.0	8.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	27.0	0.0	2	184.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	5.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	25.0	0.0	2	185.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	6.0	"Uganda"	"Uganda"		"LRA"			0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	29.0	0.0	2	186.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	7.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	33.0	0.0	2	187.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	8.0	"Uganda"	"Uganda"		"LRA"			0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	0.0	2	188.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	9.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	27.0	3.0	2	189.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	10.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	190.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	11.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2	191.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2006	12.0	"Uganda"	"Uganda"		"LRA"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	192.0	10.216727	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	1.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	193.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	2.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	194.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	3.0	"Uganda"	"Uganda"		"ADF"			0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	195.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	4.0	"Uganda"	"Uganda"		"ADF"			0.0	7.0	1.0	7.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	53.0	12.0	2	196.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	5.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	1.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	25.0	0.0	2	197.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	6.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	198.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	7.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	199.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	8.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	200.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	9.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	201.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	10.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	202.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	11.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2	203.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2007	12.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	204.0	10.248742	0.0	0.0	0.0	1		0.0	0.0
118.0	1181	500	2008	1.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	205.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	2.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	206.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	3.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	207.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	4.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2	208.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	5.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	209.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	6.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	210.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	7.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	2	211.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	8.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	212.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	9.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	213.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	10.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	214.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	11.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	2	215.0		0.0	0.0	0.0	0		0.0	0.0
118.0	1181	500	2008	12.0	"Uganda"	"Uganda"		"ADF"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	2	216.0		0.0	0.0	0.0	0		0.0	0.0
130.0	1301	531	1997	1.0	"Eritrea"	"Eritrea"		"EIJM _ AS"				0.0		0.0			0.0									2	1.0	8.134174	0.0			1	0.0	0.0	0.0
130.0	1301	531	1997	2.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	6.0	2	2.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	3.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	3.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	4.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	22.0	0.0	2	4.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	5.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2	5.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	6.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	6.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	7.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	7.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	8.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	8.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	9.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	9.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	10.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	10.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	11.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	11.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1997	12.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	12.0	8.134174	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1998	1.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	13.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	2.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	14.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	3.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	15.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	4.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	16.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	5.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	17.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	6.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	18.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	7.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	19.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	8.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	20.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	9.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	21.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	10.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	22.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	11.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	23.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1998	12.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	24.0	8.18228	0.0	0.0	0.0	0	0.0	0.0	0.0
130.0	1301	531	1999	1.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	25.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	2.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	26.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	3.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	27.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	4.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	11.0	14.0	2	28.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	5.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	29.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	6.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	30.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	7.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	31.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
130.0	1301	531	1999	8.0	"Eritrea"	"Eritrea"		"EIJM _ AS"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	32.0	8.2212105	0.0	0.0	0.0	1	0.0	0.0	0.0
